id|course_id|grade
571|7|7
571|7|15
571|7|11
571|7|6.5
571|9|14.7
571|9|16.5
571|9|11.7
571|9|10.2
571|9|14.8
571|5|14.25
571|5|20
571|5|11.5
571|5|14.5
571|5|14.5
571|5|13
571|5|15.75
571|5|13.5
571|5|12
571|5|12.5
571|10|11.5
571|10|7.7
571|10|11.4
571|10|9.3
571|10|9.5
571|10|20
571|10|20
571|10|14.3
571|10|12.4
571|6|9
571|6|16.25
571|6|13.25
571|6|15.5
571|6|16
571|6|14
571|6|12.5
571|6|13.75
571|6|10.75
571|6|13
571|1|3.75
571|1|13
571|1|8
571|1|8.75
571|1|7.75
571|2|5.5
571|2|6
571|2|7.25
571|2|4.75
571|2|15
580|8|11.25
580|8|7.75
580|8|13.75
580|8|11.5
580|8|10.5
580|8|13.75
580|8|5.25
580|8|9.25
580|8|8.5
580|4|8.5
580|4|9.75
580|4|9.25
580|4|9.75
580|3|14
580|3|10.5
580|3|4
580|3|10
580|3|12
580|3|9
580|7|8
580|7|7.5
580|7|12
580|7|7.5
580|7|15
580|7|9
580|7|6
580|7|6.5
580|9|13.6
580|9|11.4
580|9|9.1
580|9|13.4
580|9|14.2
580|5|7
580|5|13
580|5|15
580|5|11
580|5|9.75
580|5|12.25
580|5|17.25
580|5|14.5
580|5|12.25
580|5|10.5
580|10|10.1
580|10|12.8
580|10|9.1
580|10|15.5
580|10|14.6
580|10|10.4
580|10|14.1
580|10|9.6
580|10|15.4
580|10|15.9
580|6|11
580|6|8.75
580|6|14
580|6|11.25
580|6|10.75
580|6|16
580|6|10.25
580|6|15.5
580|6|8.5
580|6|12.25
580|1|7.25
580|1|9
580|1|_
580|1|8.5
580|1|10.5
580|2|10.25
580|2|7
580|2|11.25
580|2|8
580|2|10.25
615|8|15
615|8|12
615|8|9.25
615|8|9.25
615|8|10.25
615|8|12.5
615|8|7
615|8|7.25
615|8|14
615|4|_
615|4|10.25
615|4|12
615|4|12
615|3|5.5
615|3|7.5
615|3|6.5
615|3|14.5
615|3|11
615|3|12.5
615|7|11
615|7|3
615|7|5.5
615|7|10.5
615|7|12
615|7|9
615|7|16
615|7|5
615|9|9.1
615|9|7.7
615|9|11.4
615|9|14.3
615|9|15.8
615|5|18.25
615|5|18.75
615|5|15.5
615|5|14.75
615|5|12.75
615|5|13.75
615|5|13
615|5|15.25
615|5|10
615|5|16.75
615|10|17.9
615|10|20
615|10|15.6
615|10|20
615|10|12.5
615|10|10.8
615|10|8.9
615|10|17
615|10|16.5
615|10|16.8
615|6|11.75
615|6|13
615|6|12.75
615|6|12.75
615|6|8.5
615|6|8.75
615|6|8.5
615|6|13
615|6|10.5
615|6|10
615|1|7.75
615|1|12.5
615|1|6
615|1|8
615|1|5.5
615|2|9.25
615|2|7
615|2|7.75
615|2|11.75
615|2|11.75
637|8|12.5
637|8|15.5
637|8|13.75
637|8|12
637|8|8.25
637|8|9.5
637|8|8
637|8|6.75
637|8|9.5
637|4|11.25
637|4|9.5
637|4|_
637|4|10
637|3|12
637|3|11.5
637|3|17.5
637|3|9.5
637|3|13
637|3|11.5
637|7|10
637|7|1.5
637|7|5
637|7|0.5
637|7|13.5
637|7|10.5
637|7|13.5
637|7|11
637|9|13.9
637|9|8.8
637|9|14
637|9|16.2
637|9|16.5
637|5|17.5
637|5|11.25
637|5|14.5
637|5|14.25
637|5|13.5
637|5|17
637|5|17
637|5|14.5
637|5|13
637|5|18.5
637|10|15.1
637|10|18.6
637|10|17.5
637|10|18.7
637|10|13.5
637|10|17.4
637|10|14.6
637|10|15.2
637|10|16.8
637|6|12.25
637|6|14.75
637|6|9.75
637|6|12.75
637|6|12.75
637|6|16.25
637|6|9.5
637|6|12.5
637|6|12.75
637|6|16
637|1|12.5
637|1|8
637|1|11.75
637|1|6.25
637|1|9
637|2|6.5
637|2|7
637|2|10.5
637|2|8.5
637|2|10.25
680|8|12.25
680|8|7.75
680|8|10.25
680|8|10.5
680|8|12.25
680|8|8.5
680|8|9.25
680|8|11
680|8|8.5
680|4|8.5
680|4|7.75
680|4|9.75
680|4|8.25
680|3|7.5
680|3|9
680|3|12
680|3|15.5
680|3|6.5
680|3|15.5
680|7|8.5
680|7|5.5
680|7|7.5
680|7|5
680|7|10
680|7|10.5
680|7|7.5
680|7|6
680|9|13.7
680|9|13.1
680|9|12.3
680|9|10.6
680|9|12.9
680|5|15.75
680|5|9.25
680|5|11
680|5|18.25
680|5|14
680|5|15.75
680|5|12.25
680|5|11.5
680|5|12.25
680|5|18.25
680|10|15.2
680|10|14.1
680|10|14.7
680|10|12.6
680|10|18.6
680|10|11.4
680|10|16
680|10|17.2
680|10|20
680|10|11.4
680|6|10
680|6|11.75
680|6|10.5
680|6|13.5
680|6|12.75
680|6|12
680|6|13.25
680|6|12.75
680|6|10.5
680|6|14.25
680|1|10.25
680|1|9
680|1|10.25
680|1|7.75
680|1|7.5
680|2|7
680|2|7.5
680|2|7.75
680|2|5.5
680|2|10.25
681|8|8.5
681|8|9
681|8|9.25
681|8|8.5
681|8|2.5
681|8|10.25
681|8|9.75
681|8|12.25
681|8|10.75
681|4|7.75
681|4|7.25
681|4|7.75
681|4|9.5
681|3|7.5
681|3|5
681|3|6
681|3|7
681|3|7
681|7|6
681|7|7.5
681|7|7
681|7|7.5
681|7|11.5
681|7|11.5
681|7|9
681|7|15.5
681|9|12.1
681|9|14
681|9|16
681|9|10.8
681|9|15.9
681|5|9.75
681|5|8.5
681|5|14.5
681|5|11
681|5|14.5
681|5|13
681|5|10
681|5|19
681|5|10.75
681|5|19
681|10|10.9
681|10|15.2
681|10|9.6
681|10|16.2
681|10|9.8
681|10|10.9
681|10|13.9
681|10|9
681|10|11.1
681|10|20
681|6|5.5
681|6|11
681|6|11
681|6|13.75
681|6|10.25
681|6|17.25
681|6|10.5
681|6|12.25
681|6|8.75
681|6|13.5
681|1|7.25
681|1|4.5
681|1|6.25
681|1|5.25
681|1|9.25
681|2|9.5
681|2|14.25
681|2|14
681|2|6.25
681|2|11
706|8|6.5
706|8|12.75
706|8|10
706|8|10
706|8|11.75
706|8|9.25
706|8|13.25
706|8|11
706|8|5.25
706|4|8.5
706|4|10
706|4|9.75
706|4|13
706|3|5.5
706|3|11.5
706|3|9.5
706|3|9
706|3|7.5
706|3|13.5
706|7|9.5
706|7|7
706|7|6.5
706|7|7
706|7|7
706|7|7
706|7|8
706|7|14.5
706|9|12.6
706|9|15.5
706|9|12.1
706|9|14.7
706|9|16.2
706|5|11.5
706|5|18
706|5|14.75
706|5|13.5
706|5|18.5
706|5|20
706|5|15
706|5|14.75
706|5|12.5
706|5|10.25
706|10|16.4
706|10|16.9
706|10|11.8
706|10|13.5
706|10|10.3
706|10|9.4
706|10|17.8
706|10|15.4
706|10|17.4
706|10|15.8
706|6|13.75
706|6|10.75
706|6|12.5
706|6|12.75
706|6|8.75
706|6|7.25
706|6|11.75
706|6|12
706|6|10.5
706|6|12.75
706|1|5.75
706|1|5.25
706|1|12
706|1|8
706|1|9.25
706|2|12.5
706|2|10.25
706|2|4.25
706|2|13
718|8|11
718|8|12
718|8|7.5
718|8|9.5
718|8|10.5
718|8|10.75
718|8|9.25
718|8|6
718|8|5.5
718|4|8.75
718|4|8.25
718|4|8.25
718|4|7
718|3|12
718|3|10.5
718|3|10.5
718|3|11
718|3|14.5
718|3|8.5
718|7|8.5
718|7|6
718|7|8
718|7|6
718|7|8
718|7|11.5
718|7|2.5
718|7|9
718|9|11.4
718|9|13.3
718|9|11.3
718|9|16.5
718|9|11.1
718|5|10.5
718|5|18
718|5|17
718|5|12.75
718|5|16.25
718|5|18.5
718|5|8
718|5|12.5
718|5|15.5
718|5|17
718|10|18.3
718|10|18.5
718|10|17.9
718|10|13.5
718|10|8.7
718|10|15.3
718|10|20
718|10|12.8
718|10|15.3
718|10|15.4
718|6|9.25
718|6|13.25
718|6|6.5
718|6|7.25
718|6|10
718|6|13.5
718|6|9.5
718|6|11.25
718|6|11
718|6|13
718|1|9.25
718|1|6.75
718|1|8.25
718|1|6
718|1|8.75
718|2|10.5
718|2|11
718|2|10
718|2|10.75
727|8|5.75
727|8|9.75
727|8|11.25
727|8|6.75
727|8|7.5
727|8|8.5
727|8|12.75
727|8|11
727|8|8.5
727|4|9.5
727|4|8
727|4|8.25
727|4|7.5
727|3|9
727|3|0
727|3|7.5
727|3|6
727|3|2.5
727|3|13
727|7|8.5
727|7|10.5
727|7|10
727|7|8.5
727|7|10
727|7|9
727|7|11
727|7|7
727|9|12.4
727|9|9.4
727|9|15.8
727|9|16
727|9|11.7
727|5|11.25
727|5|15.25
727|5|10.25
727|5|17.5
727|5|14
727|5|14.25
727|5|16.5
727|5|15.25
727|5|13.75
727|5|10
727|10|20
727|10|18.7
727|10|12.8
727|10|11.6
727|10|19.5
727|10|12.7
727|10|11.6
727|10|8.4
727|10|10.7
727|6|12.75
727|6|13.5
727|6|9.5
727|6|15.75
727|6|13
727|6|19.25
727|6|8.25
727|6|15.75
727|6|9.5
727|6|14.25
727|1|7
727|1|6
727|1|7.5
727|1|9.75
727|1|9.25
727|2|8.25
727|2|8
727|2|8
727|2|8
727|2|9
729|8|12.75
729|8|10.75
729|8|10.75
729|8|7
729|8|13.25
729|8|11
729|8|12.75
729|8|9
729|8|10.5
729|4|7.75
729|4|7.5
729|4|9.25
729|4|8.25
729|3|12.5
729|3|2
729|3|5
729|3|8.5
729|3|11.5
729|3|9
729|7|7.5
729|7|6.5
729|7|12
729|7|10.5
729|7|14
729|7|10
729|7|3.5
729|7|10
729|9|14.3
729|9|12.6
729|9|12.7
729|9|12.3
729|9|11.2
729|5|12
729|5|12.5
729|5|9.25
729|5|16.25
729|5|13.5
729|5|15.5
729|5|12.75
729|5|11.75
729|5|15
729|5|13.75
729|10|10.4
729|10|18.3
729|10|11.7
729|10|9.7
729|10|16
729|10|6.4
729|10|15
729|10|16.7
729|10|10.7
729|10|14.8
729|6|13.5
729|6|9.75
729|6|12.5
729|6|9.25
729|6|16.75
729|6|15.75
729|6|11.5
729|6|16.25
729|6|13
729|6|15.25
729|1|7.5
729|1|6.5
729|1|3.75
729|1|8.25
729|1|9
729|2|7.25
729|2|3.75
729|2|7.25
729|2|3.75
729|2|7
739|8|9.25
739|8|8.75
739|8|7
739|8|8.25
739|8|12.5
739|8|10
739|8|9.25
739|8|_
739|4|11.75
739|4|11.25
739|4|10.25
739|4|9
739|3|9.5
739|3|8.5
739|3|7.5
739|3|5.5
739|3|10.5
739|3|7
739|7|10.5
739|7|8.5
739|7|7.5
739|7|11.5
739|7|8.5
739|7|10.5
739|7|10
739|7|4.5
739|9|14
739|9|10.9
739|9|14.2
739|9|13.6
739|9|12.1
739|5|9.25
739|5|12.25
739|5|12
739|5|13
739|5|12.25
739|5|14.75
739|5|13.5
739|5|16.25
739|5|11
739|5|10.5
739|10|4.5
739|10|13.8
739|10|_
739|10|17.2
739|10|11.7
739|10|20
739|10|14.5
739|10|10.6
739|10|_
739|6|11.75
739|6|12.75
739|6|9
739|6|7.5
739|6|11.25
739|6|14.25
739|6|10.5
739|6|8.75
739|6|13.5
739|6|12.5
739|1|8
739|1|7.25
739|1|6.5
739|1|7
739|1|7.5
739|2|11.5
739|2|2.25
739|2|10
739|2|14.25
739|2|3.75
750|8|12
750|8|7.5
750|8|9
750|8|4
750|8|11.25
750|8|11
750|8|11.25
750|8|13.5
750|8|11.75
750|4|11.5
750|4|12.75
750|4|10.5
750|4|8.75
750|3|8.5
750|3|8.5
750|3|4
750|3|4.5
750|3|0
750|3|11
750|7|8.5
750|7|10.5
750|7|15
750|7|12
750|7|10.5
750|7|7.5
750|7|8.5
750|9|19.5
750|9|15.3
750|9|11.2
750|9|12.7
750|9|12
750|5|12
750|5|7.5
750|5|14
750|5|12.25
750|5|15
750|5|13.75
750|5|10.5
750|5|11.75
750|5|9.5
750|5|17
750|10|14.3
750|10|13.2
750|10|15.1
750|10|11.3
750|10|18
750|10|14.3
750|10|8.6
750|10|11.5
750|6|13.5
750|6|_
750|6|14
750|6|10.25
750|6|13
750|6|11.5
750|6|12
750|6|16.75
750|6|7.75
750|6|10.25
750|1|6.5
750|1|8.5
750|1|6.25
750|1|10
750|1|8.25
750|2|3.25
750|2|11.75
750|2|4.75
750|2|6.5
750|2|5.5
756|8|4.75
756|8|9.75
756|8|10.5
756|8|7
756|8|6
756|8|14.75
756|8|6.5
756|8|9.5
756|8|11.5
756|4|9
756|4|5.5
756|4|7.5
756|4|8.75
756|3|17
756|3|7
756|3|4.5
756|3|9
756|3|4
756|3|7
756|7|13.5
756|7|16
756|7|17
756|7|_
756|7|4.5
756|7|6.5
756|7|7.5
756|7|3.5
756|9|9.5
756|9|17.8
756|9|17.7
756|9|_
756|9|16.5
756|5|11.75
756|5|16.25
756|5|13
756|5|14.5
756|5|15.75
756|5|14.75
756|5|16
756|5|11.75
756|5|15.25
756|5|14.25
756|10|9.5
756|10|13
756|10|14.6
756|10|13.3
756|10|15.9
756|10|13
756|10|8.4
756|10|12.6
756|10|16.7
756|10|17.9
756|6|12.75
756|6|8.25
756|6|14
756|6|9
756|6|16
756|6|14.5
756|6|10
756|6|8
756|6|11.75
756|6|11.25
756|1|8.5
756|1|11
756|1|11.5
756|1|8
756|1|9.75
756|2|8.75
756|2|12.75
756|2|9.75
756|2|9
756|2|10
770|8|11.5
770|8|5.5
770|8|10.75
770|8|11
770|8|8.25
770|8|8.5
770|8|10
770|8|11.5
770|8|8
770|4|7.75
770|4|12.75
770|4|9.75
770|4|9.5
770|3|5.5
770|3|16
770|3|6
770|3|5
770|3|16.5
770|3|11
770|7|5.5
770|7|9.5
770|7|10.5
770|7|10
770|7|5.5
770|7|12
770|7|5.5
770|7|10
770|9|15
770|9|17
770|9|12.1
770|9|8.8
770|9|10.6
770|5|19
770|5|15.25
770|5|17.75
770|5|19
770|5|16.75
770|5|17.25
770|5|10.5
770|5|18.75
770|5|13.5
770|5|18.25
770|10|19.9
770|10|16.1
770|10|18.1
770|10|_
770|10|15.6
770|10|12.1
770|10|18.1
770|10|16.5
770|10|14.4
770|10|16.8
770|6|12.5
770|6|11.5
770|6|7
770|6|11
770|6|14
770|6|5.25
770|6|10
770|6|12.75
770|6|11
770|1|6.5
770|1|8
770|1|8.75
770|1|10.5
770|1|5
770|2|8.25
770|2|6.75
770|2|11.75
770|2|8.5
770|2|7.25
776|8|10
776|8|10.75
776|8|12.5
776|8|11.75
776|8|15
776|8|12.25
776|8|7.25
776|8|10.25
776|8|8.25
776|4|9
776|4|9.75
776|4|8.75
776|4|9.5
776|3|11.5
776|3|13
776|3|2.5
776|3|12
776|3|9.5
776|3|9.5
776|7|8
776|7|10
776|7|9.5
776|7|14
776|7|8.5
776|7|9.5
776|7|9
776|7|7.5
776|9|13.9
776|9|11.5
776|9|14.1
776|9|11.8
776|9|13.9
776|5|13.25
776|5|9.5
776|5|15
776|5|14
776|5|10.75
776|5|18
776|5|15.5
776|5|17.5
776|5|13.75
776|5|20
776|10|10
776|10|17.3
776|10|14.6
776|10|13.1
776|10|10.9
776|10|18.3
776|10|7.4
776|10|12.3
776|10|11.8
776|10|19.2
776|6|10.5
776|6|13
776|6|16.25
776|6|14.25
776|6|13.5
776|6|15.75
776|6|9.5
776|6|13
776|6|13
776|6|11.75
776|1|8.5
776|1|7.75
776|1|8.75
776|1|9.5
776|1|10.25
776|2|7
776|2|13.75
776|2|14.5
776|2|3.25
776|2|7.75
786|8|15.75
786|8|13.25
786|8|10.75
786|8|12.5
786|8|13.5
786|8|8.5
786|8|12
786|8|9.5
786|8|10.75
786|4|7
786|4|12.75
786|4|10.25
786|4|9.75
786|3|6
786|3|14
786|3|7
786|3|4.5
786|3|11.5
786|3|12.5
786|7|8
786|7|3.5
786|7|6.5
786|7|10
786|7|11.5
786|7|10
786|7|7
786|7|6
786|9|10.2
786|9|8.9
786|9|10.1
786|9|9.8
786|9|14.9
786|5|16.75
786|5|16.5
786|5|9.75
786|5|11.75
786|5|14
786|5|13.5
786|5|12.75
786|5|13
786|5|13.25
786|5|10.25
786|10|13.4
786|10|9.8
786|10|14.5
786|10|12.9
786|10|9.8
786|10|20
786|10|13.9
786|10|16.4
786|10|13.2
786|10|13.5
786|6|16.5
786|6|8
786|6|16.75
786|6|10.5
786|6|15
786|6|10
786|6|12.5
786|6|13.75
786|6|13.25
786|6|14.5
786|1|10.5
786|1|10
786|1|10.75
786|1|7.75
786|1|10.75
786|2|9
786|2|7.75
786|2|6.5
786|2|4
786|2|4.25
802|8|10.75
802|8|10.25
802|8|9
802|8|8
802|8|10
802|8|8.75
802|8|11.75
802|8|10
802|4|9.5
802|4|9.75
802|4|6.5
802|4|7.25
802|3|11.5
802|3|11
802|3|11
802|3|7
802|3|11
802|7|8
802|7|11.5
802|7|11
802|7|11.5
802|7|4.5
802|7|9.5
802|7|7.5
802|7|8
802|9|15.1
802|9|15.9
802|9|13.1
802|9|15.9
802|9|11.4
802|5|17
802|5|12.75
802|5|17.75
802|5|18.5
802|5|11.75
802|5|17.5
802|5|15
802|5|19.25
802|5|12
802|5|13
802|10|5.1
802|10|16.6
802|10|14.2
802|10|7.5
802|10|12
802|10|17.8
802|10|16.5
802|10|20
802|10|16.4
802|6|10
802|6|13.5
802|6|13
802|6|10
802|6|12
802|6|12
802|6|8.5
802|6|8.25
802|6|7.75
802|6|8.25
802|1|8.75
802|1|_
802|1|7.5
802|1|7.5
802|1|6.75
802|2|6.75
802|2|7.25
802|2|10.25
802|2|8
802|2|7.75
805|8|4.25
805|8|7.5
805|8|9.25
805|8|6.5
805|8|13.75
805|8|12.5
805|8|12.75
805|8|10.5
805|8|9.5
805|4|7.25
805|4|8.75
805|4|10.75
805|4|8.75
805|3|8
805|3|11
805|3|11.5
805|3|10
805|3|8
805|3|9
805|7|4
805|7|12
805|7|12.5
805|7|13.5
805|7|5
805|7|7.5
805|7|11
805|7|15.5
805|9|15.6
805|9|17.2
805|9|20
805|9|12
805|9|12.7
805|5|18.75
805|5|14.5
805|5|15.5
805|5|_
805|5|13
805|5|13.25
805|5|14.5
805|5|15.25
805|5|15
805|5|14
805|10|17
805|10|13.4
805|10|13.8
805|10|10
805|10|14.6
805|10|14.1
805|10|15.4
805|10|14.5
805|10|15.6
805|10|20
805|6|19.5
805|6|12
805|6|10.5
805|6|12.5
805|6|6.75
805|6|9.25
805|6|15
805|6|12.25
805|6|11.25
805|1|9.5
805|1|11.5
805|1|7.5
805|1|7.25
805|1|5.25
805|2|11.75
805|2|16
805|2|10.75
805|2|9.75
805|2|5
811|8|8.75
811|8|11.25
811|8|7.25
811|8|13
811|8|8.25
811|8|10.25
811|8|7.5
811|8|5
811|8|_
811|4|9.75
811|4|8
811|4|6.75
811|4|8.25
811|3|11.5
811|3|9.5
811|3|10
811|3|_
811|3|4
811|3|8.5
811|7|10
811|7|11
811|7|8
811|7|13.5
811|7|11
811|7|8.5
811|7|10
811|7|10
811|9|12.7
811|9|8.9
811|9|17
811|9|12.2
811|9|13.3
811|5|11.75
811|5|11.75
811|5|15
811|5|10
811|5|15.5
811|5|10.25
811|5|9.25
811|5|19.25
811|5|9.25
811|5|11.5
811|10|13.4
811|10|11.7
811|10|11.9
811|10|14.5
811|10|11.7
811|10|10.7
811|10|12.7
811|10|11.1
811|10|14.5
811|10|17.7
811|6|8
811|6|11.5
811|6|15.5
811|6|13.25
811|6|13
811|6|14.25
811|6|10.75
811|6|9.25
811|6|9.75
811|6|13.75
811|1|9.75
811|1|6.75
811|1|8.5
811|1|7
811|1|8.75
811|2|9.75
811|2|8.75
811|2|7
811|2|0.25
813|8|5.25
813|8|11.5
813|8|11.5
813|8|11.75
813|8|9.25
813|8|5.75
813|8|6
813|8|8
813|8|7.75
813|4|6
813|4|9
813|4|12.25
813|3|7.5
813|3|0.5
813|3|9.5
813|3|14
813|3|15.5
813|3|8
813|7|12.5
813|7|10
813|7|11
813|7|3.5
813|7|4
813|7|8
813|7|12
813|7|13.5
813|9|13.4
813|9|14
813|9|12.6
813|9|11
813|9|11.8
813|5|14
813|5|15
813|5|8.5
813|5|11.25
813|5|15
813|5|9.75
813|5|10.75
813|5|12
813|5|7.75
813|5|12
813|10|19
813|10|10
813|10|15.2
813|10|17.2
813|10|12
813|10|15.4
813|10|12
813|10|10.7
813|10|13.6
813|10|12.4
813|6|14
813|6|19.5
813|6|12.75
813|6|13
813|6|8
813|6|13.25
813|6|8.5
813|6|13.25
813|6|11
813|6|12
813|1|5.75
813|1|7.75
813|1|9.25
813|1|10.5
813|1|5.25
813|2|9.5
813|2|7
813|2|1.25
813|2|7
813|2|9.25
834|8|9.5
834|8|12.25
834|8|3.75
834|8|9.75
834|8|12
834|8|6.5
834|8|13.5
834|8|4.25
834|8|5
834|4|13.25
834|4|8.75
834|4|9.25
834|3|9
834|3|8.5
834|3|6.5
834|3|12
834|3|13
834|3|12.5
834|7|11
834|7|7.5
834|7|8.5
834|7|5.5
834|7|3.5
834|7|9.5
834|7|5
834|7|5
834|9|17.6
834|9|16.3
834|9|12.9
834|9|12.2
834|9|8.5
834|5|12.5
834|5|13.75
834|5|10.5
834|5|13.75
834|5|15.5
834|5|16.25
834|5|15.5
834|5|16.25
834|5|14.5
834|5|17.5
834|10|18.3
834|10|13.8
834|10|17.3
834|10|12.9
834|10|10.1
834|10|16.2
834|10|17.2
834|10|11.6
834|10|14.9
834|10|17.5
834|6|12.25
834|6|13
834|6|11.25
834|6|9.25
834|6|10
834|6|3.75
834|6|10.5
834|6|12
834|6|_
834|1|9
834|1|5.25
834|1|8
834|1|9.25
834|1|_
834|2|10.75
834|2|7.75
834|2|6.5
834|2|9.75
834|2|6.25
835|8|7.25
835|8|11.5
835|8|10
835|8|8.25
835|8|8.5
835|8|9
835|8|11.75
835|8|8.5
835|8|12
835|4|10.5
835|4|8.75
835|4|8.75
835|4|11.5
835|3|12.5
835|3|4.5
835|3|8.5
835|3|2
835|3|9
835|3|7.5
835|7|7
835|7|11
835|7|9
835|7|12
835|7|7.5
835|7|7
835|7|5.5
835|7|12.5
835|9|13
835|9|10.1
835|9|10.9
835|9|13.1
835|9|12.1
835|5|17.5
835|5|15.25
835|5|11.5
835|5|12
835|5|13.25
835|5|13.75
835|5|14
835|5|12.5
835|5|18.25
835|5|15.5
835|10|20
835|10|13.7
835|10|20
835|10|13.5
835|10|17.6
835|10|13.5
835|10|15.3
835|10|10.9
835|10|20
835|10|14.1
835|6|9.5
835|6|12.5
835|6|14.25
835|6|10.75
835|6|9.25
835|6|13.25
835|6|10.75
835|6|14.25
835|6|12
835|6|13.25
835|1|5.5
835|1|9
835|1|7.5
835|1|10.75
835|1|7.75
835|2|9.75
835|2|5
835|2|5.75
835|2|7
835|2|10.25
850|8|9.75
850|8|8.5
850|8|11
850|8|12.5
850|8|11
850|8|8
850|8|13
850|8|9.25
850|8|14
850|4|8.75
850|4|9
850|4|10.25
850|4|7
850|3|17
850|3|11.5
850|3|10
850|3|13.5
850|3|12
850|3|7
850|7|7.5
850|7|15
850|7|7.5
850|7|7
850|7|4.5
850|7|9.5
850|7|9.5
850|7|9.5
850|9|12.3
850|9|16
850|9|10.9
850|9|12.5
850|9|12.2
850|5|19
850|5|10.5
850|5|13.25
850|5|13.5
850|5|10.25
850|5|17.25
850|5|16.25
850|5|11.25
850|5|11.75
850|5|16
850|10|14.3
850|10|14.5
850|10|18.8
850|10|12.7
850|10|10.1
850|10|16.6
850|10|15
850|10|11.8
850|10|20
850|10|16
850|6|8.25
850|6|14.25
850|6|8.25
850|6|12.75
850|6|10
850|6|9
850|6|13
850|6|15.75
850|6|15.75
850|6|14
850|1|9.25
850|1|10
850|1|6.75
850|1|4.75
850|1|7.75
850|2|9.5
850|2|11.25
850|2|10.5
850|2|5.25
850|2|9
852|8|11
852|8|11.75
852|8|10.25
852|8|8.5
852|8|10.75
852|8|7.75
852|8|10
852|8|9.5
852|8|9
852|4|8.5
852|4|13
852|4|_
852|4|10.5
852|3|13.5
852|3|10
852|3|9.5
852|3|16
852|3|16
852|3|8.5
852|7|11.5
852|7|7.5
852|7|8.5
852|7|9
852|7|5
852|7|4
852|7|8.5
852|7|7
852|9|11.7
852|9|13.3
852|9|7.2
852|9|13.1
852|9|10.5
852|5|12.5
852|5|11.25
852|5|10.5
852|5|12
852|5|16.75
852|5|9.25
852|5|11.75
852|5|18
852|5|15.75
852|5|13.75
852|10|10
852|10|17.5
852|10|12.4
852|10|16.1
852|10|12
852|10|16
852|10|13.7
852|10|11.5
852|10|18.1
852|10|14.8
852|6|9.5
852|6|9.5
852|6|10.5
852|6|15.75
852|6|14.75
852|6|10.75
852|6|15.5
852|6|12.75
852|6|11
852|6|11.75
852|1|9
852|1|8.25
852|1|7.5
852|1|10.25
852|1|7.25
852|2|9.75
852|2|8.25
852|2|9.25
852|2|6.5
852|2|6.25
866|8|11
866|8|10.75
866|8|8.5
866|8|11.75
866|8|10
866|8|8.75
866|8|5.5
866|8|9.25
866|8|11.5
866|4|10.25
866|4|8.75
866|4|6
866|3|6
866|3|11.5
866|3|8
866|3|7.5
866|3|6
866|3|10.5
866|7|8.5
866|7|11.5
866|7|11.5
866|7|8.5
866|7|10.5
866|7|11.5
866|7|6.5
866|7|7.5
866|9|11.1
866|9|12.7
866|9|9.4
866|9|11.9
866|9|16
866|5|17.75
866|5|_
866|5|11.5
866|5|12.25
866|5|17.25
866|5|12.75
866|5|7.75
866|5|9.25
866|5|15.5
866|5|14.75
866|10|12.6
866|10|11.1
866|10|11.5
866|10|13.4
866|10|14.9
866|10|11.4
866|10|11
866|10|13.8
866|10|12.7
866|10|13.5
866|6|11.5
866|6|14.5
866|6|9.25
866|6|7.5
866|6|8.5
866|6|10.75
866|6|8.25
866|6|7.25
866|6|14.5
866|6|11.5
866|1|8.25
866|1|9.75
866|1|7.25
866|1|6.5
866|1|8
866|2|10.25
866|2|5.25
866|2|8
866|2|7
866|2|7.5
870|8|7.75
870|8|9
870|8|12.5
870|8|11.5
870|8|8.5
870|8|6.75
870|8|6.5
870|8|5.75
870|8|9.75
870|4|9
870|4|7.5
870|4|9.75
870|4|5.5
870|3|4
870|3|12.5
870|3|6
870|3|17.5
870|3|9.5
870|3|5.5
870|7|10
870|7|7.5
870|7|7
870|7|10
870|7|14.5
870|7|0
870|7|9.5
870|7|15
870|9|13.2
870|9|14.6
870|9|11.1
870|9|11.6
870|9|6.7
870|5|15.5
870|5|13.25
870|5|20
870|5|14
870|5|12.75
870|5|14.5
870|5|11.25
870|5|16.75
870|5|11
870|5|9.25
870|10|10.5
870|10|14.9
870|10|16
870|10|20
870|10|9.2
870|10|19.3
870|10|10
870|10|9.2
870|10|16.4
870|10|10
870|6|7.75
870|6|14.5
870|6|9
870|6|14.5
870|6|13.5
870|6|10.75
870|6|8.25
870|6|10.75
870|6|10
870|6|8
870|1|6.5
870|1|6.5
870|1|7
870|1|7.75
870|1|_
870|2|9.5
870|2|4.25
870|2|13.5
870|2|7.5
870|2|14
5|8|4
5|8|6.25
5|8|11
5|8|7.75
5|8|4
5|8|6.5
5|8|6.75
5|8|7.25
5|8|9.25
5|4|11.75
5|4|4.75
5|4|7
5|3|7.5
5|3|12.5
5|3|6
5|3|8
5|3|7.5
5|3|10.5
5|7|10
5|7|8
5|7|2.5
5|7|7.5
5|7|5.5
5|7|8
5|7|7
5|7|8.5
5|9|14.7
5|9|11.5
5|9|12.4
5|9|9.9
5|9|11.7
5|5|10
5|5|17
5|5|13.5
5|5|13
5|5|14.75
5|5|8.75
5|5|11.75
5|5|9
5|5|11
5|5|10.5
5|10|9.2
5|10|7.9
5|10|5.8
5|10|12.3
5|10|14.1
5|10|10.6
5|10|8.3
5|10|12.3
5|10|16.2
5|10|14.4
5|6|7.5
5|6|6.5
5|6|13.5
5|6|9.5
